,games
26660,http://www.metacritic.com/game/pc/boinks
26661,http://www.metacritic.com/game/pc/psi-project-legacy
26662,http://www.metacritic.com/game/pc/the-promethium-effect
26663,http://www.metacritic.com/game/pc/journey-to-luonto
26664,http://www.metacritic.com/game/pc/box-looter-2018
26665,http://www.metacritic.com/game/pc/desert-bus-vr
26666,http://www.metacritic.com/game/pc/eternal-hour-golden-hour
26667,http://www.metacritic.com/game/pc/ode
26668,http://www.metacritic.com/game/pc/magilore
26669,http://www.metacritic.com/game/pc/intergalactic-traveler-the-omega-sector
26670,http://www.metacritic.com/game/pc/saga-of-the-nine-worlds-the-four-stags
26671,http://www.metacritic.com/game/pc/unforgiving-a-northern-hymn
26672,http://www.metacritic.com/game/pc/harvest-simulator-vr
26673,http://www.metacritic.com/game/pc/chopper-battle-new-horizon
26674,http://www.metacritic.com/game/pc/c64-amiga-classix-remakes-sixpack-2
26675,http://www.metacritic.com/game/pc/virtual-reality-girls
26676,http://www.metacritic.com/game/pc/the-under
26677,http://www.metacritic.com/game/pc/crush-squash
26678,http://www.metacritic.com/game/pc/yi-and-the-thousand-moons
26679,http://www.metacritic.com/game/pc/snake-road-to-apple
26680,http://www.metacritic.com/game/pc/lines-infinite-by-nestor-yavorskyy
26681,http://www.metacritic.com/game/pc/houston-we-have-spinach!
26682,http://www.metacritic.com/game/pc/space-panic-defense
26683,http://www.metacritic.com/game/pc/depopulation
26684,http://www.metacritic.com/game/pc/djilyaro
26685,http://www.metacritic.com/game/pc/wronged
26686,http://www.metacritic.com/game/pc/achievement-lurker-dad-jokes
26687,http://www.metacritic.com/game/pc/sugy-the-christmas-elf
26688,http://www.metacritic.com/game/pc/znkl---177
26689,http://www.metacritic.com/game/pc/spinning-around
26690,http://www.metacritic.com/game/pc/trigonometry
26691,http://www.metacritic.com/game/pc/strange-things
26692,http://www.metacritic.com/game/pc/sea-battle-vr
26693,http://www.metacritic.com/game/pc/offensive-dimensions
26694,http://www.metacritic.com/game/pc/immortal-heroes
26695,http://www.metacritic.com/game/pc/archamon
26696,http://www.metacritic.com/game/pc/final-battle
26697,http://www.metacritic.com/game/pc/darkest-wave
26698,http://www.metacritic.com/game/pc/titanic-vr
26699,http://www.metacritic.com/game/pc/the-house-of-da-vinci
26700,http://www.metacritic.com/game/pc/frozen-drift-race
26701,http://www.metacritic.com/game/pc/fariwalk-the-prelude
26702,http://www.metacritic.com/game/pc/knife-battles
26703,http://www.metacritic.com/game/pc/som-soul-of-mask
26704,http://www.metacritic.com/game/pc/tevris
26705,http://www.metacritic.com/game/pc/weisuo-ba!-hougong-yong-bing-tuan
26706,http://www.metacritic.com/game/pc/now-man-flies
26707,http://www.metacritic.com/game/pc/hell-survive
26708,http://www.metacritic.com/game/pc/reflex
26709,http://www.metacritic.com/game/pc/4-in-1-iq-scale-bundle
26710,http://www.metacritic.com/game/pc/3-in-1-bundle-brain-trainings
26711,http://www.metacritic.com/game/pc/plans-for-ny
26712,http://www.metacritic.com/game/pc/vector-velocity
26713,http://www.metacritic.com/game/pc/yissa-deep-realms
26714,http://www.metacritic.com/game/pc/battleship-lonewolf
26715,http://www.metacritic.com/game/pc/kungfu-beggar
26716,http://www.metacritic.com/game/pc/slabo
26717,http://www.metacritic.com/game/pc/reformers
26718,http://www.metacritic.com/game/pc/bunny-mania-2
26719,http://www.metacritic.com/game/pc/war-truck-simulator
26720,http://www.metacritic.com/game/pc/super-trashforce
26721,http://www.metacritic.com/game/pc/the-exorcist-legion-vr
26722,http://www.metacritic.com/game/pc/assassins-creed-origins-the-trials-of-the-gods
26723,http://www.metacritic.com/game/pc/going-nowhere-the-dream
26724,http://www.metacritic.com/game/pc/tratel64
26725,http://www.metacritic.com/game/pc/john-the-zombie
26726,http://www.metacritic.com/game/pc/haque
26727,http://www.metacritic.com/game/pc/super-meat-shooter
26728,http://www.metacritic.com/game/pc/tres-2b
26729,http://www.metacritic.com/game/pc/orblitz
26730,http://www.metacritic.com/game/pc/escape-camp-waddalooh
26731,http://www.metacritic.com/game/pc/grandpa-and-the-zombies
26732,http://www.metacritic.com/game/pc/flow-handcrafted
26733,http://www.metacritic.com/game/pc/red-crucible-reloaded
26734,http://www.metacritic.com/game/pc/bakery
26735,http://www.metacritic.com/game/pc/cube-color
26736,http://www.metacritic.com/game/pc/the-mammoth-a-cave-painting
26737,http://www.metacritic.com/game/pc/zombie-bloxx
26738,http://www.metacritic.com/game/pc/moving-day
26739,http://www.metacritic.com/game/pc/station-228
26740,http://www.metacritic.com/game/pc/awe-of-despair
26741,http://www.metacritic.com/game/pc/chocolate-makes-you-happy
26742,http://www.metacritic.com/game/pc/mille-bornes
26743,http://www.metacritic.com/game/pc/broadway-1849
26744,http://www.metacritic.com/game/pc/santas-vacation
26745,http://www.metacritic.com/game/pc/hell-space
26746,http://www.metacritic.com/game/pc/pretty-snails-2
26747,http://www.metacritic.com/game/pc/magic-table-chess
26748,http://www.metacritic.com/game/pc/tartarus
26749,http://www.metacritic.com/game/pc/my-coloring-book-transport
26750,http://www.metacritic.com/game/pc/world-of-final-fantasy
26751,http://www.metacritic.com/game/pc/keep-rollin!
26752,http://www.metacritic.com/game/pc/champions-of-aerial
26753,http://www.metacritic.com/game/pc/tico
26754,http://www.metacritic.com/game/pc/king-of-the-couch-zoovival
26755,http://www.metacritic.com/game/pc/squarism
26756,http://www.metacritic.com/game/pc/solitaire
26757,http://www.metacritic.com/game/pc/spacepig
26758,http://www.metacritic.com/game/pc/pure-mind
26759,http://www.metacritic.com/game/pc/morps
26760,http://www.metacritic.com/game/pc/yatzy
26761,http://www.metacritic.com/game/pc/vr-roller-coaster-cave-depths
26762,http://www.metacritic.com/game/pc/jumpball-2
26763,http://www.metacritic.com/game/pc/guppy
26764,http://www.metacritic.com/game/pc/metrania
26765,http://www.metacritic.com/game/pc/last-anime-boy-saving-loli
26766,http://www.metacritic.com/game/pc/melodic-riddle
26767,http://www.metacritic.com/game/pc/batman-the-enemy-within---episode-3-the-fractured-mask
26768,http://www.metacritic.com/game/pc/wwe-2k18-nxt-generation-pack
26769,http://www.metacritic.com/game/pc/euro-fishing-le-lac-dor
26770,http://www.metacritic.com/game/pc/rainbow-mosaics-the-forests-guardian
26771,http://www.metacritic.com/game/pc/battle-chef-brigade
26772,http://www.metacritic.com/game/pc/glitchbuster
26773,http://www.metacritic.com/game/pc/regenesis-arcade
26774,http://www.metacritic.com/game/pc/frog-x-bird
26775,http://www.metacritic.com/game/pc/vr-squash-2017
26776,http://www.metacritic.com/game/pc/loud-or-quiet
26777,http://www.metacritic.com/game/pc/hot-pool
26778,http://www.metacritic.com/game/pc/the-ghosts-of-hackney-mills
26779,http://www.metacritic.com/game/pc/slimebrawl
26780,http://www.metacritic.com/game/pc/zombie-pop
26781,http://www.metacritic.com/game/pc/writers
26782,http://www.metacritic.com/game/pc/family-jewels
26783,http://www.metacritic.com/game/pc/wonky-ship
26784,http://www.metacritic.com/game/pc/goblins-keep-coming
26785,http://www.metacritic.com/game/pc/pairs
26786,http://www.metacritic.com/game/pc/exit-3-painter
26787,http://www.metacritic.com/game/pc/tyred
26788,http://www.metacritic.com/game/pc/cove-point-fun-center-vr
26789,http://www.metacritic.com/game/pc/seek-not-a-lighthouse
26790,http://www.metacritic.com/game/pc/soldier-of-failure-operation-zombie
26791,http://www.metacritic.com/game/pc/remaya-idle
26792,http://www.metacritic.com/game/pc/olsons-boxing-challenge
26793,http://www.metacritic.com/game/pc/wild-romance-mofu-mofu-edition
26794,http://www.metacritic.com/game/pc/mystery-case-files-the-revenants-hunt
26795,http://www.metacritic.com/game/pc/you-are-a-torpedo-ai
26796,http://www.metacritic.com/game/pc/girlfriends-sister
26797,http://www.metacritic.com/game/pc/unite-cell
26798,http://www.metacritic.com/game/pc/tower-fortress
26799,http://www.metacritic.com/game/pc/monsterplants-vs-bowling---arcade-edition
26800,http://www.metacritic.com/game/pc/star-wars-battlefront-ii
26801,http://www.metacritic.com/game/pc/gearend
26802,http://www.metacritic.com/game/pc/armored-warfare
26803,http://www.metacritic.com/game/pc/megaton-rainfall
26804,http://www.metacritic.com/game/pc/pako-2
26805,http://www.metacritic.com/game/pc/the-mimic
26806,http://www.metacritic.com/game/pc/dai-qiang-de-liewu
26807,http://www.metacritic.com/game/pc/bryan-audleys-numbers
26808,http://www.metacritic.com/game/pc/logistical-brazil
26809,http://www.metacritic.com/game/pc/umineko-when-they-cry-answer-arcs
26810,http://www.metacritic.com/game/pc/fluffy-friends-2
26811,http://www.metacritic.com/game/pc/burn-clown-burn!
26812,http://www.metacritic.com/game/pc/pain-of-war
26813,http://www.metacritic.com/game/pc/minimancer
26814,http://www.metacritic.com/game/pc/super-skelemania
26815,http://www.metacritic.com/game/pc/great-war-1914
26816,http://www.metacritic.com/game/pc/slam-fighter-ii-steam-edition
26817,http://www.metacritic.com/game/pc/idolzzz
26818,http://www.metacritic.com/game/pc/sleeping-dawn
26819,http://www.metacritic.com/game/pc/dark-snow
26820,http://www.metacritic.com/game/pc/hexopods
26821,http://www.metacritic.com/game/pc/achball
26822,http://www.metacritic.com/game/pc/fps-fun-puzzle-shooter
26823,http://www.metacritic.com/game/pc/solar-system
26824,http://www.metacritic.com/game/pc/hardy-only-one
26825,http://www.metacritic.com/game/pc/lab-03-yrinth
26826,http://www.metacritic.com/game/pc/mystery-stone-from-heaven
26827,http://www.metacritic.com/game/pc/achievement-clicker-2017
26828,http://www.metacritic.com/game/pc/hidden-star-in-four-seasons
26829,http://www.metacritic.com/game/pc/google-spotlight-stories-sonaria
26830,http://www.metacritic.com/game/pc/space-shaft
26831,http://www.metacritic.com/game/pc/qbik
26832,http://www.metacritic.com/game/pc/neko-nin-exheart-+plus-saiha
26833,http://www.metacritic.com/game/pc/minestickman
26834,http://www.metacritic.com/game/pc/the-last-blade-2
26835,http://www.metacritic.com/game/pc/divide
26836,http://www.metacritic.com/game/pc/hidden-star-in-four-seasons
26837,http://www.metacritic.com/game/pc/choice-of-the-ninja
26838,http://www.metacritic.com/game/pc/choice-of-the-rock-star
26839,http://www.metacritic.com/game/pc/nola-is-burning
26840,http://www.metacritic.com/game/pc/wars-and-battles-normandy
26841,http://www.metacritic.com/game/pc/titan-quest-ragnarok
26842,http://www.metacritic.com/game/pc/keeplanet
26843,http://www.metacritic.com/game/pc/witchcraft-pandoras-box
26844,http://www.metacritic.com/game/pc/crusader-kings-ii-jade-dragon
26845,http://www.metacritic.com/game/pc/uurnog-uurnlimited
26846,http://www.metacritic.com/game/pc/europa-universalis-iv-cradle-of-civilization
26847,http://www.metacritic.com/game/pc/kings-and-heroes
26848,http://www.metacritic.com/game/pc/tower-57
26849,http://www.metacritic.com/game/pc/hollow
26850,http://www.metacritic.com/game/pc/visual-novel-maker
26851,http://www.metacritic.com/game/pc/cutthroat
26852,http://www.metacritic.com/game/pc/retro-space-shooter-2017
26853,http://www.metacritic.com/game/pc/mistake-souls
26854,http://www.metacritic.com/game/pc/how-to-meat-people
26855,http://www.metacritic.com/game/pc/sparc
26856,http://www.metacritic.com/game/pc/bygone-worlds-ephesus
26857,http://www.metacritic.com/game/pc/mount-hill
26858,http://www.metacritic.com/game/pc/codename-phantom
26859,http://www.metacritic.com/game/pc/imperi
26860,http://www.metacritic.com/game/pc/wrath-of-loki-vr-adventure
26861,http://www.metacritic.com/game/pc/cleos-lost-idols
26862,http://www.metacritic.com/game/pc/yu-gi-oh!-duel-links
26863,http://www.metacritic.com/game/pc/queens-garden-sakura-season
26864,http://www.metacritic.com/game/pc/unforgiving-happiness
26865,http://www.metacritic.com/game/pc/bike-of-the-wild
26866,http://www.metacritic.com/game/pc/succubus-rem
26867,http://www.metacritic.com/game/pc/the-sapper
26868,http://www.metacritic.com/game/pc/bhb-biohazard-bot
26869,http://www.metacritic.com/game/pc/cs2d
26870,http://www.metacritic.com/game/pc/space-lagat
26871,http://www.metacritic.com/game/pc/perspectives-aleppo-helsinki
26872,http://www.metacritic.com/game/pc/guide-the-ball
26873,http://www.metacritic.com/game/pc/3d-tower
26874,http://www.metacritic.com/game/pc/sudokube
26875,http://www.metacritic.com/game/pc/pillars-of-eternity-definitive-edition
26876,http://www.metacritic.com/game/pc/skript
26877,http://www.metacritic.com/game/pc/spacecoaster-vr
26878,http://www.metacritic.com/game/pc/ride-with-son
26879,http://www.metacritic.com/game/pc/play-with-gilbert
26880,http://www.metacritic.com/game/pc/university-life
26881,http://www.metacritic.com/game/pc/there-is-a-genie-in-my-szechuan-sauce
26882,http://www.metacritic.com/game/pc/rasty-pelican
26883,http://www.metacritic.com/game/pc/happy-santa
26884,http://www.metacritic.com/game/pc/no-one
26885,http://www.metacritic.com/game/pc/train-runner-vr
26886,http://www.metacritic.com/game/pc/choice
26887,http://www.metacritic.com/game/pc/duel-jousting
26888,http://www.metacritic.com/game/pc/scrolls-of-the-lord
26889,http://www.metacritic.com/game/pc/external-visions
26890,http://www.metacritic.com/game/pc/redemption-cemetery-one-foot-in-the-grave
26891,http://www.metacritic.com/game/pc/elven-legend-5-the-fateful-tournament
26892,http://www.metacritic.com/game/pc/rorys-restaurant-origins
26893,http://www.metacritic.com/game/pc/killing-floor-incursion
26894,http://www.metacritic.com/game/pc/from-other-suns
26895,http://www.metacritic.com/game/pc/beekyr-reloaded
26896,http://www.metacritic.com/game/pc/tokyo-tattoo-girls
26897,http://www.metacritic.com/game/pc/outcast-second-contact
26898,http://www.metacritic.com/game/pc/lego-marvel-super-heroes-2
26899,http://www.metacritic.com/game/pc/harvest-moon-light-of-hope
26900,http://www.metacritic.com/game/pc/scrolls-of-the-lord
26901,http://www.metacritic.com/game/pc/external-visions
26902,http://www.metacritic.com/game/pc/redemption-cemetery-one-foot-in-the-grave
26903,http://www.metacritic.com/game/pc/elven-legend-5-the-fateful-tournament
26904,http://www.metacritic.com/game/pc/rorys-restaurant-origins
26905,http://www.metacritic.com/game/pc/killing-floor-incursion
26906,http://www.metacritic.com/game/pc/from-other-suns
26907,http://www.metacritic.com/game/pc/beekyr-reloaded
26908,http://www.metacritic.com/game/pc/tokyo-tattoo-girls
26909,http://www.metacritic.com/game/pc/outcast-second-contact
26910,http://www.metacritic.com/game/pc/lego-marvel-super-heroes-2
26911,http://www.metacritic.com/game/pc/harvest-moon-light-of-hope
26912,http://www.metacritic.com/game/pc/farming-simulator-17-platinum-edition
26913,http://www.metacritic.com/game/pc/farming-simulator-17-platinum-expansion
26914,http://www.metacritic.com/game/pc/guts
26915,http://www.metacritic.com/game/pc/steam-tactics
26916,http://www.metacritic.com/game/pc/far-from-noise
26917,http://www.metacritic.com/game/pc/ben-10
26918,http://www.metacritic.com/game/pc/hyakki-castle
26919,http://www.metacritic.com/game/pc/thy-sword
26920,http://www.metacritic.com/game/pc/atv-drift-tricks
26921,http://www.metacritic.com/game/pc/trove-adventures
26922,http://www.metacritic.com/game/pc/duelyst-immortal-vanguard
26923,http://www.metacritic.com/game/pc/hexamon
26924,http://www.metacritic.com/game/pc/high-noon-vr
26925,http://www.metacritic.com/game/pc/ribbonchase
26926,http://www.metacritic.com/game/pc/oure
26927,http://www.metacritic.com/game/pc/chinese-paladin-sword-and-fairy-6
26928,http://www.metacritic.com/game/pc/fidget-spinner-in-space
26929,http://www.metacritic.com/game/pc/pixel-space-battles
26930,http://www.metacritic.com/game/pc/gunship-battle2-vr
26931,http://www.metacritic.com/game/pc/jump-gunners
26932,http://www.metacritic.com/game/pc/clad-in-iron-philippines-1898
26933,http://www.metacritic.com/game/pc/draft-day-sports-college-basketball-2017
26934,http://www.metacritic.com/game/pc/teen-date-simulator
26935,http://www.metacritic.com/game/pc/jigsawmania
26936,http://www.metacritic.com/game/pc/this-war-of-mine-stories-fathers-promise
26937,http://www.metacritic.com/game/pc/qajary-cat
26938,http://www.metacritic.com/game/pc/fantasy-mosaics-25-wedding-ceremony
26939,http://www.metacritic.com/game/pc/xianjian-qixia-zhuan-6
26940,http://www.metacritic.com/game/pc/racetronicvr
26941,http://www.metacritic.com/game/pc/status-insane
